taxlevel	rankID	taxon	daughterlevels	total	F298	F307	F308	LGT_02262	LGT_02338	LGT_02339	LGT_02422	LGT_02424	LGT_02770	LGT_926	f102	f103	f104	f106	f114	f118	f122	f123	f124	f125	f132	f14_00499	f14_128_fecal	f14_235_fecal	f14_236_fecal	f14_245_fecal	f14_248_fecal	f14_276_fecal	f14_277_fecal	f14_286_fecal	f14_291_fecal	f14_292_fecal	f14_293_fecal	f14_299_fecal	f14_300_fecal	f14_301_fecal	f14_303_fecal	f14_305_fecal	f14_309_fecal	f14_310_fecal	f14_313_fecal	f14_390	f14_392	f14_399	f14_400	f14_403	f14_404	f14_409	f14_419	f14_420	f14_421	f14_430	f14_433	f14_437	f14_448	f14_449	f14_452	f14_459	f14_460	f14_462	f14_466	f14_468	f14_470	f14_472	f14_473	f14_475	f14_478	f14_479	f14_480	f14_481	f14_482	f14_483	f14_491	f14_492	f14_494	f14_495	f14_496	f14_509	f14_511	f14_512	f14_515	f14_546	f14_547	f14_551	f14_559	f14_560	f157	f165	f168	f169	f172	f174	f176	f177	f178	f180	f181	f183	f184	f185	f187	f191	f197	f198	f219	f220	f221	f223	f230	f233	f28	f30	f34	f35	f38	f43	f44	f50	f51	f55	f58	f60	f62	f63	f64	f66	f68	f69	f70	f71	f72	f73	f74	f75	f77	f89	f91	f95	f97	s14_00592	s14_00593	s14_00594	s14_315	s14_318	s14_321	s14_322	s14_326	s14_327	s14_329	s14_332	s14_338	s14_339	s14_348	s14_350	s14_357	s14_359	s14_360	s14_361	s14_362	s14_363	s14_367	s14_368	s14_376
5	0.2.23.2.6.1	Neisseriaceae	7	10880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.2.6.1.3	Eikenella	0	1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.2.6.1.5	Neisseria	0	9250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.2.6.1.6	Neisseriaceae_unclassified	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.2.23.2.7	Nitrosomonadales	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.2.23.2.7.1	Nitrosomonadaceae	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.2.7.1.1	Nitrosospira	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.2.23.3	Deltaproteobacteria	6	195596	0	0	0	157	0	0	0	590	1476	0	1	2	0	1	0	79	0	469	0	0	314	0	0	0	10	0	0	52	69	0	0	0	1	12	0	0	0	24	7	44	0	275	0	74	0	0	118	0	0	83	0	0	531	0	0	91	0	860	1031	0	1	229	201	0	0	0	1050	0	0	60	229	0	0	218	320	172	344	0	307	97	263	30	55	596	0	0	352	1022	2	91	0	152	0	2	3	223	0	420	0	1	0	288	1	0	0	0	598	0	30	0	6	71	0	3	286	0	5	0	1	205	0	0	1845	439	0	110	1	0	210	0	11	0	0	0	0	137	0	0	59	0	19	0	10	25	1	0	1	0	1	15	0	0	0	0	136	218	0	0	2	0	0	269	0
4	0.2.23.3.2	Deltaproteobacteria_unclassified	1	2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.2.23.3.2.1	Deltaproteobacteria_unclassified	1	2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.3.2.1.1	Deltaproteobacteria_unclassified	0	2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.2.23.3.3	Desulfobacterales	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0
5	0.2.23.3.3.1	Desulfobacteraceae	4	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.3.3.1.1	Desulfobacteraceae_unclassified	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.3.3.1.4	Desulfosarcina	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.2.23.3.3.3	Desulfobulbaceae	3	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
6	0.2.23.3.3.3.1	Desulfobulbaceae_unclassified	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
4	0.2.23.3.4	Desulfovibrionales	2	193161	0	0	0	157	0	0	0	590	1476	0	1	2	0	1	0	79	0	469	0	0	314	0	0	0	0	0	0	52	69	0	0	0	1	3	0	0	0	9	0	44	0	275	0	74	0	0	116	0	0	83	0	0	531	0	0	91	0	860	1030	0	1	229	201	0	0	0	1050	0	0	60	229	0	0	218	320	172	344	0	307	97	263	30	55	595	0	0	352	1022	2	91	0	152	0	0	3	223	0	420	0	1	0	288	1	0	0	0	598	0	30	0	6	71	0	3	286	0	5	0	1	205	0	0	1845	439	0	110	1	0	210	0	11	0	0	0	0	137	0	0	59	0	19	0	1	25	1	0	0	0	1	1	0	0	0	0	136	218	0	0	0	0	0	269	0
5	0.2.23.3.4.1	Desulfovibrionaceae	3	192276	0	0	0	157	0	0	0	590	1476	0	1	2	0	1	0	79	0	469	0	0	314	0	0	0	0	0	0	52	69	0	0	0	1	3	0	0	0	9	0	44	0	275	0	74	0	0	113	0	0	83	0	0	530	0	0	91	0	857	1030	0	1	229	201	0	0	0	1050	0	0	60	229	0	0	218	320	172	344	0	307	97	263	30	55	595	0	0	352	1022	2	91	0	152	0	0	3	223	0	420	0	1	0	288	0	0	0	0	598	0	30	0	6	71	0	3	286	0	5	0	1	205	0	0	1845	438	0	110	1	0	210	0	11	0	0	0	0	137	0	0	59	0	19	0	1	25	1	0	0	0	1	1	0	0	0	0	136	218	0	0	0	0	0	269	0
6	0.2.23.3.4.1.1	Bilophila	0	103756	0	0	0	21	0	0	0	6	0	0	0	2	0	1	0	79	0	0	0	0	10	0	0	0	0	0	0	0	69	0	0	0	1	3	0	0	0	6	0	44	0	275	0	74	0	0	8	0	0	0	0	0	0	0	0	91	0	185	0	0	0	0	201	0	0	0	215	0	0	60	0	0	0	131	320	172	0	0	307	4	263	30	0	595	0	0	287	0	0	8	0	152	0	0	0	113	0	420	0	1	0	0	0	0	0	0	0	0	30	0	6	71	0	1	1	0	5	0	0	205	0	0	1809	0	0	110	1	0	210	0	7	0	0	0	0	9	0	0	0	0	19	0	1	25	1	0	0	0	1	1	0	0	0	0	136	218	0	0	0	0	0	269	0
6	0.2.23.3.4.1.2	Desulfovibrio	0	88369	0	0	0	136	0	0	0	584	1476	0	1	0	0	0	0	0	0	469	0	0	304	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	105	0	0	83	0	0	529	0	0	0	0	672	1024	0	1	227	0	0	0	0	829	0	0	0	226	0	0	87	0	0	344	0	0	93	0	0	55	0	0	0	65	1022	2	83	0	0	0	0	3	110	0	0	0	0	0	288	0	0	0	0	596	0	0	0	0	0	0	2	284	0	0	0	1	0	0	0	36	437	0	0	0	0	0	0	4	0	0	0	0	128	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.3.4.1.3	Desulfovibrionaceae_unclassified	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	2	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.2.23.3.4.2	Desulfovibrionales_unclassified	1	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.3.4.2.1	Desulfovibrionales_unclassified	0	885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	0.2.23.3.6	Myxococcales	2	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0.2.23.3.6.2	Polyangiaceae	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.3.6.2.1	Polyangiaceae_unclassified	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.2.23.4	Epsilonproteobacteria	1	792609	30	0	1	4229	8	1345	0	0	1	294	0	0	0	0	0	0	4	9	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	757	41	0	3	0	132	1519	259	0	7	450	0	0	13	476	2	877	7	4	564	27	9094	0	1	7	0	824	0	47	1	3118	1	2	20	2515	3956	0	0	1	21	40	1	0	0	0	0	1	0	0	2	1	0	0	3	0	0	20	2	1	0	9	0	0	3	0	10	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	214	0	3	0	0	0	0	31	0	0	0	0	58	0	0	4	0	0	0	1	0	134	54	0	6	1595	4	0	537	4	509	1	696	0	57	7
4	0.2.23.4.1	Campylobacterales	3	792609	30	0	1	4229	8	1345	0	0	1	294	0	0	0	0	0	0	4	9	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	757	41	0	3	0	132	1519	259	0	7	450	0	0	13	476	2	877	7	4	564	27	9094	0	1	7	0	824	0	47	1	3118	1	2	20	2515	3956	0	0	1	21	40	1	0	0	0	0	1	0	0	2	1	0	0	3	0	0	20	2	1	0	9	0	0	3	0	10	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	214	0	3	0	0	0	0	31	0	0	0	0	58	0	0	4	0	0	0	1	0	134	54	0	6	1595	4	0	537	4	509	1	696	0	57	7
5	0.2.23.4.1.1	Campylobacteraceae	3	781428	30	0	1	4229	8	1345	0	0	1	294	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	757	41	0	3	0	132	1519	259	0	7	450	0	0	13	476	0	877	7	4	564	27	9094	0	1	7	0	824	0	47	1	3118	1	2	20	2515	3956	0	0	1	21	40	1	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	214	0	3	0	0	0	0	31	0	0	0	0	58	0	0	4	0	0	0	1	0	134	47	0	6	1595	4	0	537	4	509	1	696	0	57	7
6	0.2.23.4.1.1.1	Arcobacter	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6	0.2.23.4.1.1.2	Campylobacter	0	781309	30	0	1	4229	8	1345	0	0	1	294	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	757	41	0	3	0	132	1519	259	0	7	450	0	0	13	476	0	877	7	4	564	27	9094	0	1	7	0	824	0	47	1	3118	1	2	20	2515	3956	0	0	1	21	40	1	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	214	0	3	0	0	0	0	31	0	0	0	0	58	0	0	4	0	0	0	1	0	134	47	0	6	1595	4	0	537	4	509	0	696	0	57	7
5	0.2.23.4.1.3	Helicobacteraceae	2	11178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	20	2	1	0	9	0	0	3	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0.2.23.4.1.3.1	Helicobacter	0	11176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	20	2	1	0	9	0	0	3	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
3	0.2.23.5	Gammaproteobacteria	13	11968280	245	1	30152	1413	3105	17	23865	1433	41	22	286	8815	71	10562	4605	464	20	2175	727	248	113	17019	6709	450	9994	31	63	501	1553	12682	23	21	304	153	1843	205	14	49	13811	5805	1496	7706	620	159	6938	18	1506	21816	8	123	412	24847	1352	22	1251	4	70	228	116	20903	2232	0	12	399	32	22753	211	1596	9049	1595	5040	4992	22	137	534	73	243	5107	546	6246	880	1677	1240	340	3726	10207	563	94	6959	70	12	1796	6119	1562	191	34	4	1032	12161	37645	11969	7	26393	58	2307	28719	818	13222	601	600	86	114	27898	144	2295	4094	39	16547	8173	26	4903	852	1333	22	11907	703	11	130	77	2490	588	29	9978	1103	9	24	1373	13	50	34	63	15510	169	89	19611	4919	17664	11850	6253	534	782	9	1085	6302	28	9	6653	1213	15457	79	4452	4353	2967
4	0.2.23.5.1	Aeromonadales	2	6352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	7	11	0	0	5	0	3	3	75	6	4	3	12	2	0	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	1	1	22	0	0	72	2	1	0	4	0	0	0	0	3	43	0	10	0
